,cve_institucion,cve_concepto,time,value
19583,158,670200000000.0,2019-07-01,4033.522214
19584,158,670200000000.0,2019-08-01,4672.409284
19585,158,670200000000.0,2019-09-01,5247.083951
19586,158,670200000000.0,2019-10-01,5835.049631
19587,158,670200000000.0,2019-11-01,6313.532295
19588,158,670200000000.0,2019-12-01,6947.791419
19589,158,670200000000.0,2020-01-01,600.370484
19590,158,670200000000.0,2020-02-01,1167.750745
19591,158,670200000000.0,2020-03-01,1783.245957
19592,158,670200000000.0,2020-04-01,2339.552151
19593,158,670200000000.0,2020-05-01,2963.838387
19594,158,670200000000.0,2020-06-01,3485.77429
19595,158,670200000000.0,2020-07-01,4011.599742
19596,158,670200000000.0,2020-08-01,4533.734607
19597,158,670200000000.0,2020-09-01,5037.948843
19598,158,670200000000.0,2020-10-01,5511.869725
19599,158,670200000000.0,2020-11-01,5944.87921
19600,158,670200000000.0,2020-12-01,6435.542239
19601,158,670200000000.0,2021-01-01,551.094583
19602,158,640000000000.0,2000-12-01,0.0
19603,158,640000000000.0,2001-01-01,0.0
19604,158,640000000000.0,2001-02-01,0.0
19605,158,640000000000.0,2001-03-01,0.0
19606,158,640000000000.0,2001-04-01,0.0
19607,158,640000000000.0,2001-05-01,0.0
19608,158,640000000000.0,2001-06-01,0.0
19609,158,640000000000.0,2001-07-01,0.0
19610,158,640000000000.0,2001-08-01,0.0
19611,158,640000000000.0,2001-09-01,0.0
19612,158,640000000000.0,2001-10-01,0.0
19613,158,640000000000.0,2001-11-01,0.0
19614,158,640000000000.0,2001-12-01,0.0
19615,158,640000000000.0,2002-01-01,0.0
19616,158,640000000000.0,2002-02-01,0.0
19617,158,640000000000.0,2002-03-01,0.0
19618,158,640000000000.0,2002-04-01,0.0
19619,158,640000000000.0,2002-05-01,0.0
19620,158,640000000000.0,2002-06-01,0.0
19621,158,640000000000.0,2002-07-01,0.0
19622,158,640000000000.0,2002-08-01,0.0
19623,158,640000000000.0,2002-09-01,0.0
19624,158,640000000000.0,2002-10-01,0.0
19625,158,640000000000.0,2002-11-01,0.0
19626,158,640000000000.0,2002-12-01,0.0
19627,158,640000000000.0,2003-01-01,0.0
19628,158,640000000000.0,2003-02-01,0.0
19629,158,640000000000.0,2003-03-01,0.0
19630,158,640000000000.0,2003-04-01,0.0
19631,158,640000000000.0,2003-05-01,0.0
19632,158,640000000000.0,2003-06-01,0.0
19633,158,640000000000.0,2003-07-01,0.0
19634,158,640000000000.0,2003-08-01,0.0
19635,158,640000000000.0,2003-09-01,0.0
19636,158,640000000000.0,2003-10-01,0.0
19637,158,640000000000.0,2003-11-01,0.0
19638,158,640000000000.0,2003-12-01,0.0
19639,158,640000000000.0,2004-01-01,0.0
19640,158,640000000000.0,2004-02-01,0.0
19641,158,640000000000.0,2004-03-01,0.0
19642,158,640000000000.0,2004-04-01,0.0
19643,158,640000000000.0,2004-05-01,0.0
19644,158,640000000000.0,2004-06-01,0.0
19645,158,640000000000.0,2004-07-01,0.0
19646,158,640000000000.0,2004-08-01,0.0
19647,158,640000000000.0,2004-09-01,0.0
19648,158,640000000000.0,2004-10-01,0.0
19649,158,640000000000.0,2004-11-01,0.0
19650,158,640000000000.0,2004-12-01,0.0
19651,158,640000000000.0,2005-01-01,0.0
19652,158,640000000000.0,2005-02-01,0.0
19653,158,640000000000.0,2005-03-01,0.0
19654,158,640000000000.0,2005-04-01,0.0
19655,158,640000000000.0,2005-05-01,0.0
19656,158,640000000000.0,2005-06-01,0.0
19657,158,640000000000.0,2005-07-01,0.0
19658,158,640000000000.0,2005-08-01,0.0
19659,158,640000000000.0,2005-09-01,0.0
19660,158,640000000000.0,2005-10-01,0.0
19661,158,640000000000.0,2005-11-01,0.0
19662,158,640000000000.0,2005-12-01,0.0
19663,158,640000000000.0,2006-01-01,0.0
19664,158,640000000000.0,2006-02-01,0.0
19665,158,640000000000.0,2006-03-01,0.0
19666,158,640000000000.0,2006-04-01,0.0
19667,158,640000000000.0,2006-05-01,0.0
19668,158,640000000000.0,2006-06-01,0.0
19669,158,640000000000.0,2006-07-01,0.0
19670,158,640000000000.0,2006-08-01,0.0
19671,158,640000000000.0,2006-09-01,0.0
19672,158,640000000000.0,2006-10-01,0.0
19673,158,640000000000.0,2006-11-01,0.0
19674,158,640000000000.0,2006-12-01,0.0
19675,158,640000000000.0,2007-01-01,0.0
19676,158,640000000000.0,2007-02-01,0.0
19677,158,640000000000.0,2007-03-01,0.0
19678,158,640000000000.0,2007-04-01,0.0
19679,158,640000000000.0,2007-05-01,0.0
19680,158,640000000000.0,2007-06-01,0.0
19681,158,640000000000.0,2007-07-01,0.0
19682,158,640000000000.0,2007-08-01,0.0
19683,158,640000000000.0,2007-09-01,0.0
19684,158,640000000000.0,2007-10-01,0.0
19685,158,640000000000.0,2007-11-01,0.0
19686,158,640000000000.0,2007-12-01,0.0
19687,158,640000000000.0,2008-01-01,0.0
19688,158,640000000000.0,2008-02-01,0.0
19689,158,640000000000.0,2008-03-01,0.0
19690,158,640000000000.0,2008-04-01,0.0
19691,158,640000000000.0,2008-05-01,0.0
19692,158,640000000000.0,2008-06-01,0.0
19693,158,640000000000.0,2008-07-01,0.0
19694,158,640000000000.0,2008-08-01,0.0
19695,158,640000000000.0,2008-09-01,0.0
19696,158,640000000000.0,2008-10-01,0.0
19697,158,640000000000.0,2008-11-01,0.0
19698,158,640000000000.0,2008-12-01,0.0
19699,158,640000000000.0,2009-01-01,0.0
19700,158,640000000000.0,2009-02-01,0.0
19701,158,640000000000.0,2009-03-01,0.0
19702,158,640000000000.0,2009-04-01,0.0
19703,158,640000000000.0,2009-05-01,0.0
19704,158,640000000000.0,2009-06-01,0.0
19705,158,640000000000.0,2009-07-01,0.0
19706,158,640000000000.0,2009-08-01,0.0
19707,158,640000000000.0,2009-09-01,0.0
19708,158,640000000000.0,2009-10-01,0.0
19709,158,640000000000.0,2009-11-01,0.0
19710,158,640000000000.0,2009-12-01,0.0
19711,158,640000000000.0,2010-01-01,0.0
19712,158,640000000000.0,2010-02-01,0.0
19713,158,640000000000.0,2010-03-01,0.0
19714,158,640000000000.0,2010-04-01,0.0
19715,158,640000000000.0,2010-05-01,0.0
19716,158,640000000000.0,2010-06-01,0.0
19717,158,640000000000.0,2010-07-01,0.0
19718,158,640000000000.0,2010-08-01,0.0
19719,158,640000000000.0,2010-09-01,0.0
19720,158,640000000000.0,2010-10-01,0.0
19721,158,640000000000.0,2010-11-01,0.0
19722,158,640000000000.0,2010-12-01,0.0
19723,158,640000000000.0,2011-01-01,0.0
19724,158,640000000000.0,2011-02-01,0.0
19725,158,640000000000.0,2011-03-01,0.0
19726,158,640000000000.0,2011-04-01,0.0
19727,158,640000000000.0,2011-05-01,0.0
19728,158,640000000000.0,2011-06-01,0.0
19729,158,640000000000.0,2011-07-01,0.0
19730,158,640000000000.0,2011-08-01,1017.821575
19731,158,640000000000.0,2011-09-01,1148.272536
19732,158,640000000000.0,2011-10-01,1294.841838
19733,158,640000000000.0,2011-11-01,1439.038254
19734,158,640000000000.0,2011-12-01,1586.499969
19735,158,640000000000.0,2012-01-01,122.089457
19736,158,640000000000.0,2012-02-01,260.424341
19737,158,640000000000.0,2012-03-01,413.263028
19738,158,640000000000.0,2012-04-01,558.15473
19739,158,640000000000.0,2012-05-01,710.528978
19740,158,640000000000.0,2012-06-01,861.540063
19741,158,640000000000.0,2012-07-01,1014.724482
19742,158,640000000000.0,2012-08-01,1166.403133
19743,158,640000000000.0,2012-09-01,1323.757626
19744,158,640000000000.0,2012-10-01,1470.475427
19745,158,640000000000.0,2012-11-01,1621.428963
19746,158,640000000000.0,2012-12-01,1771.945097
19747,158,640000000000.0,2013-01-01,156.457118
19748,158,640000000000.0,2013-02-01,308.105034
19749,158,640000000000.0,2013-03-01,464.901309
19750,158,640000000000.0,2013-04-01,636.882985
19751,158,640000000000.0,2013-05-01,803.181521
19752,158,640000000000.0,2013-06-01,969.052932
19753,158,640000000000.0,2013-07-01,1129.940619
19754,158,640000000000.0,2013-08-01,1305.868026
19755,158,640000000000.0,2013-09-01,1476.19862
19756,158,640000000000.0,2013-10-01,1650.895166
19757,158,640000000000.0,2013-11-01,1825.216151
19758,158,640000000000.0,2013-12-01,2014.536954
19759,158,640000000000.0,2014-01-01,152.1954
19760,158,640000000000.0,2014-02-01,292.326026
19761,158,640000000000.0,2014-03-01,439.946532
19762,158,640000000000.0,2014-04-01,582.820192
19763,158,640000000000.0,2014-05-01,721.617863
19764,158,640000000000.0,2014-06-01,858.736652
19765,158,640000000000.0,2014-07-01,991.082281
19766,158,640000000000.0,2014-08-01,1120.14643
19767,158,640000000000.0,2014-09-01,1252.114451
19768,158,640000000000.0,2014-10-01,1402.804894
19769,158,640000000000.0,2014-11-01,1551.668205
19770,158,640000000000.0,2014-12-01,1757.562809
19771,158,640000000000.0,2015-01-01,142.066139
19772,158,640000000000.0,2015-02-01,297.52852
19773,158,640000000000.0,2015-03-01,447.619643
19774,158,640000000000.0,2015-04-01,597.067808
19775,158,640000000000.0,2015-05-01,754.047098
19776,158,640000000000.0,2015-06-01,913.348417
19777,158,640000000000.0,2015-07-01,1077.509055
19778,158,640000000000.0,2015-08-01,1232.742081
19779,158,640000000000.0,2015-09-01,1393.588475
19780,158,640000000000.0,2015-10-01,1561.203608
19781,158,640000000000.0,2015-11-01,1742.416833
19782,158,640000000000.0,2015-12-01,1969.966859
19783,158,640000000000.0,2016-01-01,233.184367
19784,158,640000000000.0,2016-02-01,476.407002
19785,158,640000000000.0,2016-03-01,736.050298
19786,158,640000000000.0,2016-04-01,986.718988
19787,158,640000000000.0,2016-05-01,1238.112237
19788,158,640000000000.0,2016-06-01,1489.612582
19789,158,640000000000.0,2016-07-01,1750.743428
19790,158,640000000000.0,2016-08-01,2020.123877
19791,158,640000000000.0,2016-09-01,2276.493076
19792,158,640000000000.0,2016-10-01,2503.420033
19793,158,640000000000.0,2016-11-01,2797.750119
19794,158,640000000000.0,2016-12-01,3135.535242
19795,158,640000000000.0,2017-01-01,254.075025
19796,158,640000000000.0,2017-02-01,502.971078
19797,158,640000000000.0,2017-03-01,787.679084
19798,158,640000000000.0,2017-04-01,1061.117696
19799,158,640000000000.0,2017-05-01,1348.632603
19800,158,640000000000.0,2017-06-01,1630.691507
19801,158,640000000000.0,2017-07-01,1905.555646
19802,158,640000000000.0,2017-08-01,2195.711576
19803,158,640000000000.0,2017-09-01,2482.450409
19804,158,640000000000.0,2017-10-01,2773.309416
19805,158,640000000000.0,2017-11-01,3078.296306
19806,158,640000000000.0,2017-12-01,3404.835498
19807,158,640000000000.0,2018-01-01,291.159868
19808,158,640000000000.0,2018-02-01,595.601463
19809,158,640000000000.0,2018-03-01,908.137938
19810,158,640000000000.0,2018-04-01,1228.208552
19811,158,640000000000.0,2018-05-01,1536.769689
19812,158,640000000000.0,2018-06-01,1854.883006
19813,158,640000000000.0,2018-07-01,2177.487362
19814,158,640000000000.0,2018-08-01,2512.776329
19815,158,640000000000.0,2018-09-01,2837.416211
19816,158,640000000000.0,2018-10-01,3155.801805
19817,158,640000000000.0,2018-11-01,3528.098028
19818,158,640000000000.0,2018-12-01,3914.983849
19819,158,640000000000.0,2019-01-01,345.354617
19820,158,640000000000.0,2019-02-01,707.468949
19821,158,640000000000.0,2019-03-01,1034.634938
19822,158,640000000000.0,2019-04-01,1387.839797
19823,158,640000000000.0,2019-05-01,1758.337029
19824,158,640000000000.0,2019-06-01,2124.50934
19825,158,640000000000.0,2019-07-01,2511.240963
19826,158,640000000000.0,2019-08-01,2856.423442
19827,158,640000000000.0,2019-09-01,3230.179522
19828,158,640000000000.0,2019-10-01,3564.237258
19829,158,640000000000.0,2019-11-01,3875.287078
19830,158,640000000000.0,2019-12-01,4350.304232
19831,158,640000000000.0,2020-01-01,367.158336
19832,158,640000000000.0,2020-02-01,761.358611
19833,158,640000000000.0,2020-03-01,1154.351256
19834,158,640000000000.0,2020-04-01,1559.154566
19835,158,640000000000.0,2020-05-01,1938.724514
19836,158,640000000000.0,2020-06-01,2321.139498
19837,158,640000000000.0,2020-07-01,2699.296004
19838,158,640000000000.0,2020-08-01,3075.250278
19839,158,640000000000.0,2020-09-01,3442.149565
19840,158,640000000000.0,2020-10-01,3857.541522
19841,158,640000000000.0,2020-11-01,4294.415049
19842,158,640000000000.0,2020-12-01,4787.871607
19843,158,640000000000.0,2021-01-01,390.38773
19844,158,670500000000.0,2000-12-01,0.0
19845,158,670500000000.0,2001-01-01,0.0
19846,158,670500000000.0,2001-02-01,0.0
19847,158,670500000000.0,2001-03-01,0.0
19848,158,670500000000.0,2001-04-01,0.0
19849,158,670500000000.0,2001-05-01,0.0
19850,158,670500000000.0,2001-06-01,0.0
19851,158,670500000000.0,2001-07-01,0.0
19852,158,670500000000.0,2001-08-01,0.0
19853,158,670500000000.0,2001-09-01,0.0
19854,158,670500000000.0,2001-10-01,0.0
19855,158,670500000000.0,2001-11-01,0.0
19856,158,670500000000.0,2001-12-01,0.0
19857,158,670500000000.0,2002-01-01,0.0
19858,158,670500000000.0,2002-02-01,0.0
19859,158,670500000000.0,2002-03-01,0.0
19860,158,670500000000.0,2002-04-01,0.0
19861,158,670500000000.0,2002-05-01,0.0
19862,158,670500000000.0,2002-06-01,0.0
19863,158,670500000000.0,2002-07-01,0.0
19864,158,670500000000.0,2002-08-01,0.0
19865,158,670500000000.0,2002-09-01,0.0
19866,158,670500000000.0,2002-10-01,0.0
19867,158,670500000000.0,2002-11-01,0.0
19868,158,670500000000.0,2002-12-01,0.0
19869,158,670500000000.0,2003-01-01,0.0
19870,158,670500000000.0,2003-02-01,0.0
19871,158,670500000000.0,2003-03-01,0.0
19872,158,670500000000.0,2003-04-01,0.0
19873,158,670500000000.0,2003-05-01,0.0
19874,158,670500000000.0,2003-06-01,0.0
19875,158,670500000000.0,2003-07-01,0.0
19876,158,670500000000.0,2003-08-01,0.0
19877,158,670500000000.0,2003-09-01,0.0
19878,158,670500000000.0,2003-10-01,0.0
19879,158,670500000000.0,2003-11-01,0.0
19880,158,670500000000.0,2003-12-01,0.0
19881,158,670500000000.0,2004-01-01,0.0
19882,158,670500000000.0,2004-02-01,0.0
19883,158,670500000000.0,2004-03-01,0.0
19884,158,670500000000.0,2004-04-01,0.0
19885,158,670500000000.0,2004-05-01,0.0
19886,158,670500000000.0,2004-06-01,0.0
19887,158,670500000000.0,2004-07-01,0.0
19888,158,670500000000.0,2004-08-01,0.0
19889,158,670500000000.0,2004-09-01,0.0
19890,158,670500000000.0,2004-10-01,0.0
19891,158,670500000000.0,2004-11-01,0.0
19892,158,670500000000.0,2004-12-01,0.0
19893,158,670500000000.0,2005-01-01,0.0
19894,158,670500000000.0,2005-02-01,0.0
19895,158,670500000000.0,2005-03-01,0.0
19896,158,670500000000.0,2005-04-01,0.0
19897,158,670500000000.0,2005-05-01,0.0
19898,158,670500000000.0,2005-06-01,0.0
19899,158,670500000000.0,2005-07-01,0.0
19900,158,670500000000.0,2005-08-01,0.0
19901,158,670500000000.0,2005-09-01,0.0
19902,158,670500000000.0,2005-10-01,0.0
19903,158,670500000000.0,2005-11-01,0.0
19904,158,670500000000.0,2005-12-01,0.0
19905,158,670500000000.0,2006-01-01,0.0
19906,158,670500000000.0,2006-02-01,0.0
19907,158,670500000000.0,2006-03-01,0.0
19908,158,670500000000.0,2006-04-01,0.0
19909,158,670500000000.0,2006-05-01,0.0
19910,158,670500000000.0,2006-06-01,0.0
19911,158,670500000000.0,2006-07-01,0.0
19912,158,670500000000.0,2006-08-01,0.0
19913,158,670500000000.0,2006-09-01,0.0
19914,158,670500000000.0,2006-10-01,0.0
19915,158,670500000000.0,2006-11-01,0.0
19916,158,670500000000.0,2006-12-01,0.0
19917,158,670500000000.0,2007-01-01,0.0
19918,158,670500000000.0,2007-02-01,0.0
19919,158,670500000000.0,2007-03-01,0.0
19920,158,670500000000.0,2007-04-01,0.0
19921,158,670500000000.0,2007-05-01,0.0
19922,158,670500000000.0,2007-06-01,0.0
19923,158,670500000000.0,2007-07-01,0.0
19924,158,670500000000.0,2007-08-01,0.0
19925,158,670500000000.0,2007-09-01,0.0
19926,158,670500000000.0,2007-10-01,0.0
19927,158,670500000000.0,2007-11-01,0.0
19928,158,670500000000.0,2007-12-01,0.0
19929,158,670500000000.0,2008-01-01,0.0
19930,158,670500000000.0,2008-02-01,0.0
19931,158,670500000000.0,2008-03-01,0.0
19932,158,670500000000.0,2008-04-01,0.0
19933,158,670500000000.0,2008-05-01,0.0
19934,158,670500000000.0,2008-06-01,0.0
19935,158,670500000000.0,2008-07-01,0.0
19936,158,670500000000.0,2008-08-01,0.0
19937,158,670500000000.0,2008-09-01,0.0
19938,158,670500000000.0,2008-10-01,0.0
19939,158,670500000000.0,2008-11-01,0.0
19940,158,670500000000.0,2008-12-01,0.0
19941,158,670500000000.0,2009-01-01,0.0
19942,158,670500000000.0,2009-02-01,0.0
19943,158,670500000000.0,2009-03-01,0.0
19944,158,670500000000.0,2009-04-01,0.0
19945,158,670500000000.0,2009-05-01,0.0
19946,158,670500000000.0,2009-06-01,0.0
19947,158,670500000000.0,2009-07-01,0.0
19948,158,670500000000.0,2009-08-01,0.0
19949,158,670500000000.0,2009-09-01,0.0
19950,158,670500000000.0,2009-10-01,0.0
19951,158,670500000000.0,2009-11-01,0.0
19952,158,670500000000.0,2009-12-01,0.0
19953,158,670500000000.0,2010-01-01,0.0
19954,158,670500000000.0,2010-02-01,0.0
19955,158,670500000000.0,2010-03-01,0.0
19956,158,670500000000.0,2010-04-01,0.0
19957,158,670500000000.0,2010-05-01,0.0
19958,158,670500000000.0,2010-06-01,0.0
19959,158,670500000000.0,2010-07-01,0.0
19960,158,670500000000.0,2010-08-01,0.0
19961,158,670500000000.0,2010-09-01,0.0
19962,158,670500000000.0,2010-10-01,0.0
19963,158,670500000000.0,2010-11-01,0.0
19964,158,670500000000.0,2010-12-01,0.0
19965,158,670500000000.0,2011-01-01,0.0
19966,158,670500000000.0,2011-02-01,0.0
19967,158,670500000000.0,2011-03-01,0.0
19968,158,670500000000.0,2011-04-01,0.0
19969,158,670500000000.0,2011-05-01,0.0
19970,158,670500000000.0,2011-06-01,0.0
19971,158,670500000000.0,2011-07-01,0.0
19972,158,670500000000.0,2011-08-01,518.190027
19973,158,670500000000.0,2011-09-01,596.022177
19974,158,670500000000.0,2011-10-01,669.772186
19975,158,670500000000.0,2011-11-01,753.279802
19976,158,670500000000.0,2011-12-01,842.594421
19977,158,670500000000.0,2012-01-01,84.743351
19978,158,670500000000.0,2012-02-01,166.507214
19979,158,670500000000.0,2012-03-01,294.078342
19980,158,670500000000.0,2012-04-01,382.154682
19981,158,670500000000.0,2012-05-01,462.50421
19982,158,670500000000.0,2012-06-01,577.573115
19983,158,670500000000.0,2012-07-01,684.771036
19984,158,670500000000.0,2012-08-01,770.53096
19985,158,670500000000.0,2012-09-01,854.578193
19986,158,670500000000.0,2012-10-01,960.012701
19987,158,670500000000.0,2012-11-01,1061.526538
19988,158,670500000000.0,2012-12-01,1169.892134
19989,158,670500000000.0,2013-01-01,132.442239
19990,158,670500000000.0,2013-02-01,231.10859
19991,158,670500000000.0,2013-03-01,382.378865
19992,158,670500000000.0,2013-04-01,516.059747
19993,158,670500000000.0,2013-05-01,582.706886
19994,158,670500000000.0,2013-06-01,626.67562
19995,158,670500000000.0,2013-07-01,720.346315
19996,158,670500000000.0,2013-08-01,845.675207
19997,158,670500000000.0,2013-09-01,958.071782
19998,158,670500000000.0,2013-10-01,1075.914188
19999,158,670500000000.0,2013-11-01,1172.259562
20000,158,670500000000.0,2013-12-01,1283.815112
20001,158,670500000000.0,2014-01-01,239.441759
20002,158,670500000000.0,2014-02-01,412.257617
20003,158,670500000000.0,2014-03-01,550.738844
20004,158,670500000000.0,2014-04-01,675.807499
20005,158,670500000000.0,2014-05-01,799.689267
20006,158,670500000000.0,2014-06-01,945.204255
20007,158,670500000000.0,2014-07-01,1155.48426
20008,158,670500000000.0,2014-08-01,1309.525307
20009,158,670500000000.0,2014-09-01,1465.02362
20010,158,670500000000.0,2014-10-01,1611.145459
20011,158,670500000000.0,2014-11-01,1716.19234
20012,158,670500000000.0,2014-12-01,1899.819094
20013,158,670500000000.0,2015-01-01,155.186763
20014,158,670500000000.0,2015-02-01,338.403882
20015,158,670500000000.0,2015-03-01,590.864349
20016,158,670500000000.0,2015-04-01,772.649518
20017,158,670500000000.0,2015-05-01,932.441297
20018,158,670500000000.0,2015-06-01,1172.447979
20019,158,670500000000.0,2015-07-01,1357.612073
20020,158,670500000000.0,2015-08-01,1518.590151
20021,158,670500000000.0,2015-09-01,1741.731017
20022,158,670500000000.0,2015-10-01,1914.715107
20023,158,670500000000.0,2015-11-01,2098.188256
20024,158,670500000000.0,2015-12-01,2294.419845
20025,158,670500000000.0,2016-01-01,217.629898
20026,158,670500000000.0,2016-02-01,436.935756
20027,158,670500000000.0,2016-03-01,680.408385
20028,158,670500000000.0,2016-04-01,979.266578
20029,158,670500000000.0,2016-05-01,1308.70838
20030,158,670500000000.0,2016-06-01,1512.820301
20031,158,670500000000.0,2016-07-01,1757.99003
20032,158,670500000000.0,2016-08-01,2062.954757
20033,158,670500000000.0,2016-09-01,2314.471123
20034,158,670500000000.0,2016-10-01,2674.910862
20035,158,670500000000.0,2016-11-01,2993.769303
20036,158,670500000000.0,2016-12-01,3308.350769
20037,158,670500000000.0,2017-01-01,314.116903
20038,158,670500000000.0,2017-02-01,586.22122
20039,158,670500000000.0,2017-03-01,883.736888
20040,158,670500000000.0,2017-04-01,1157.9394
20041,158,670500000000.0,2017-05-01,1457.293141
20042,158,670500000000.0,2017-06-01,1791.162037
20043,158,670500000000.0,2017-07-01,2161.788561
20044,158,670500000000.0,2017-08-01,2501.23322
20045,158,670500000000.0,2017-09-01,2746.518751
20046,158,670500000000.0,2017-10-01,3060.677831
20047,158,670500000000.0,2017-11-01,3376.642688
20048,158,670500000000.0,2017-12-01,3817.667232
20049,158,670500000000.0,2018-01-01,413.708489
20050,158,670500000000.0,2018-02-01,683.612401
20051,158,670500000000.0,2018-03-01,1030.563891
20052,158,670500000000.0,2018-04-01,1388.573177
20053,158,670500000000.0,2018-05-01,1821.377722
20054,158,670500000000.0,2018-06-01,2162.826433
20055,158,670500000000.0,2018-07-01,2542.297628
20056,158,670500000000.0,2018-08-01,2970.35139
20057,158,670500000000.0,2018-09-01,3237.555142
20058,158,670500000000.0,2018-10-01,3688.357022
20059,158,670500000000.0,2018-11-01,4063.487051
20060,158,670500000000.0,2018-12-01,4410.45288
20061,158,670500000000.0,2019-01-01,394.077483
20062,158,670500000000.0,2019-02-01,715.363743
20063,158,670500000000.0,2019-03-01,1197.504869
20064,158,670500000000.0,2019-04-01,1584.354248
20065,158,670500000000.0,2019-05-01,1971.642851
20066,158,670500000000.0,2019-06-01,2374.498132
20067,158,670500000000.0,2019-07-01,2856.349781
20068,158,670500000000.0,2019-08-01,3371.634305
20069,158,670500000000.0,2019-09-01,3798.384957
20070,158,670500000000.0,2019-10-01,4287.37369
20071,158,670500000000.0,2019-11-01,4653.523581
20072,158,670500000000.0,2019-12-01,5069.059265
20073,158,670500000000.0,2020-01-01,404.1823
20074,158,670500000000.0,2020-02-01,748.908764
20075,158,670500000000.0,2020-03-01,1235.352267
20076,158,670500000000.0,2020-04-01,1591.282032
20077,158,670500000000.0,2020-05-01,2003.631961
20078,158,670500000000.0,2020-06-01,2316.090709
20079,158,670500000000.0,2020-07-01,2667.906216
20080,158,670500000000.0,2020-08-01,3002.514179
20081,158,670500000000.0,2020-09-01,3378.276745
20082,158,670500000000.0,2020-10-01,3653.061283
20083,158,670500000000.0,2020-11-01,3871.195681
20084,158,670500000000.0,2020-12-01,4101.077618
20085,158,670500000000.0,2021-01-01,368.285513
20086,158,110000000000.0,2000-12-01,0.0
20087,158,110000000000.0,2001-01-01,0.0
20088,158,110000000000.0,2001-02-01,0.0
20089,158,110000000000.0,2001-03-01,0.0
20090,158,110000000000.0,2001-04-01,0.0
20091,158,110000000000.0,2001-05-01,0.0
20092,158,110000000000.0,2001-06-01,0.0
20093,158,110000000000.0,2001-07-01,0.0
20094,158,110000000000.0,2001-08-01,0.0
20095,158,110000000000.0,2001-09-01,0.0
20096,158,110000000000.0,2001-10-01,0.0
20097,158,110000000000.0,2001-11-01,0.0
20098,158,110000000000.0,2001-12-01,0.0
20099,158,110000000000.0,2002-01-01,0.0
20100,158,110000000000.0,2002-02-01,0.0
20101,158,110000000000.0,2002-03-01,0.0
20102,158,110000000000.0,2002-04-01,0.0
20103,158,110000000000.0,2002-05-01,0.0
20104,158,110000000000.0,2002-06-01,0.0
20105,158,110000000000.0,2002-07-01,0.0
20106,158,110000000000.0,2002-08-01,0.0
20107,158,110000000000.0,2002-09-01,0.0
20108,158,110000000000.0,2002-10-01,0.0
20109,158,110000000000.0,2002-11-01,0.0
20110,158,110000000000.0,2002-12-01,0.0
20111,158,110000000000.0,2003-01-01,0.0
20112,158,110000000000.0,2003-02-01,0.0
20113,158,110000000000.0,2003-03-01,0.0
20114,158,110000000000.0,2003-04-01,0.0
20115,158,110000000000.0,2003-05-01,0.0
20116,158,110000000000.0,2003-06-01,0.0
20117,158,110000000000.0,2003-07-01,0.0
20118,158,110000000000.0,2003-08-01,0.0
20119,158,110000000000.0,2003-09-01,0.0
20120,158,110000000000.0,2003-10-01,0.0
20121,158,110000000000.0,2003-11-01,0.0
20122,158,110000000000.0,2003-12-01,0.0
20123,158,110000000000.0,2004-01-01,0.0
20124,158,110000000000.0,2004-02-01,0.0
20125,158,110000000000.0,2004-03-01,0.0
20126,158,110000000000.0,2004-04-01,0.0
20127,158,110000000000.0,2004-05-01,0.0
20128,158,110000000000.0,2004-06-01,0.0
20129,158,110000000000.0,2004-07-01,0.0
20130,158,110000000000.0,2004-08-01,0.0
20131,158,110000000000.0,2004-09-01,0.0
20132,158,110000000000.0,2004-10-01,0.0
20133,158,110000000000.0,2004-11-01,0.0
20134,158,110000000000.0,2004-12-01,0.0
20135,158,110000000000.0,2005-01-01,0.0
20136,158,110000000000.0,2005-02-01,0.0
20137,158,110000000000.0,2005-03-01,0.0
20138,158,110000000000.0,2005-04-01,0.0
20139,158,110000000000.0,2005-05-01,0.0
20140,158,110000000000.0,2005-06-01,0.0
20141,158,110000000000.0,2005-07-01,0.0
20142,158,110000000000.0,2005-08-01,0.0
20143,158,110000000000.0,2005-09-01,0.0
20144,158,110000000000.0,2005-10-01,0.0
20145,158,110000000000.0,2005-11-01,0.0
20146,158,110000000000.0,2005-12-01,0.0
20147,158,110000000000.0,2006-01-01,0.0
20148,158,110000000000.0,2006-02-01,0.0
20149,158,110000000000.0,2006-03-01,0.0
20150,158,110000000000.0,2006-04-01,0.0
20151,158,110000000000.0,2006-05-01,0.0
20152,158,110000000000.0,2006-06-01,0.0
20153,158,110000000000.0,2006-07-01,0.0
20154,158,110000000000.0,2006-08-01,0.0
20155,158,110000000000.0,2006-09-01,0.0
20156,158,110000000000.0,2006-10-01,0.0
20157,158,110000000000.0,2006-11-01,0.0
20158,158,110000000000.0,2006-12-01,0.0
20159,158,110000000000.0,2007-01-01,0.0
20160,158,110000000000.0,2007-02-01,0.0
20161,158,110000000000.0,2007-03-01,0.0
20162,158,110000000000.0,2007-04-01,0.0
20163,158,110000000000.0,2007-05-01,0.0
20164,158,110000000000.0,2007-06-01,0.0
20165,158,110000000000.0,2007-07-01,0.0
20166,158,110000000000.0,2007-08-01,0.0
20167,158,110000000000.0,2007-09-01,0.0
20168,158,110000000000.0,2007-10-01,0.0
20169,158,110000000000.0,2007-11-01,0.0
20170,158,110000000000.0,2007-12-01,0.0
20171,158,110000000000.0,2008-01-01,0.0
20172,158,110000000000.0,2008-02-01,0.0
